step train_perp valid_perp test_perp test_recall total_loss e_loss rec_loss
863000 430.238725412 463.507912423 458.682670134 0.7966666666666669 446.518918381 10.7376397657 435.781278
864000 429.900885987 463.056910504 458.187982191 0.8000000000000002 446.49263649 10.7662808371 435.726355133
865000 430.354924049 463.51084659 458.848774438 0.8033333333333335 446.434460144 10.6483149385 435.786143188
866000 430.226861719 463.222278954 458.682282945 0.8000000000000002 446.457393417 10.6813717532 435.776019897
867000 430.402904939 463.383021961 458.703917324 0.7933333333333334 446.453119354 10.6686144686 435.784506226
868000 430.042157161 463.280452364 458.30374398 0.8000000000000002 446.450947418 10.7119569302 435.73898941
869000 430.780161765 463.916920808 458.87985942 0.8033333333333335 446.390804749 10.5530995798 435.837705002
870000 430.602099188 463.734492916 458.983891333 0.8000000000000002 446.480228653 10.6888803816 435.791348419
871000 430.969166462 464.024389566 459.230935748 0.8000000000000002 446.525447159 10.6845780134 435.840868301
872000 430.7516042 463.847149409 458.939425316 0.7966666666666669 446.458701477 10.6546908188 435.804009781
873000 430.533156031 463.815982471 458.806052919 0.8000000000000002 446.501125183 10.7103446245 435.790782394
874000 429.998026737 463.38211701 458.481477632 0.8033333333333335 446.452712097 10.7229977345 435.729713364
875000 429.972341477 463.542244123 458.237922298 0.8000000000000002 446.416058884 10.6722285557 435.743829193
876000 430.471245484 463.641443039 458.560541069 0.7966666666666669 446.425420532 10.641386199 435.78403183
877000 430.861402788 464.196473815 459.105663922 0.7933333333333334 446.415888519 10.5547348976 435.861152039
878000 430.052086008 463.661201828 458.402676271 0.7966666666666669 446.412102509 10.6482986331 435.763805008
879000 430.01621648 463.476992196 458.393169644 0.8033333333333335 446.41555336 10.656993382 435.758559799
880000 430.332596732 463.645381876 458.610134981 0.8000000000000002 446.398619385 10.5996818566 435.798941574
881000 430.641756321 464.078218976 459.082772527 0.7966666666666669 446.394791031 10.549335134 435.845455551
882000 430.602902428 463.744288487 458.768371476 0.8000000000000002 446.500529327 10.6699753451 435.830555649
883000 430.426400855 463.501680878 458.740288705 0.7966666666666669 446.537960739 10.719203434 435.81875618
884000 430.030743095 463.401912683 458.55416393 0.8033333333333332 446.450018005 10.6857688904 435.764249878
885000 430.342346819 463.525470321 458.678462861 0.79 446.344041214 10.5371283865 435.806911392
886000 430.16322956 463.538626487 458.648644475 0.8033333333333335 446.442576752 10.6503951883 435.792182541
887000 430.450301146 463.961033642 459.11408859 0.7933333333333334 446.422036438 10.5851753163 435.836861725
888000 430.003945356 463.540250991 458.620211878 0.8033333333333335 446.366869583 10.6018846297 435.764985504
889000 429.854767955 463.287388976 458.327262488 0.8 446.36632103 10.6307054901 435.735615997
890000 429.988225463 463.453917571 458.582131105 0.7966666666666669 446.449943085 10.6910047317 435.758937836
891000 430.650493736 463.908373164 459.242577011 0.8033333333333335 446.451903915 10.6126833868 435.839223328
892000 430.110295441 463.618622553 458.816245369 0.8000000000000002 446.507146912 10.7342056942 435.772941895
893000 430.014233187 463.663990537 458.754182685 0.8066666666666669 446.447904129 10.6747810173 435.77312294
894000 429.788835547 463.186925986 458.2323196 0.8133333333333336 446.495727692 10.7496127343 435.746114349
895000 430.052621568 463.703168546 458.639089283 0.8066666666666669 446.496927338 10.712726872 435.784202423
896000 429.99162788 463.817637347 458.649739306 0.8000000000000002 446.477616425 10.6997234511 435.777892914
897000 430.360081696 463.939725956 458.832630734 0.7933333333333334 446.502820358 10.6730004692 435.82981987
898000 430.029584587 463.86913003 458.690991072 0.8066666666666668 446.450782318 10.656688242 435.794094543
899000 430.173667143 463.984744871 458.842974462 0.7966666666666667 446.54474144 10.7169236159 435.827816238
900000 430.021608486 463.781887925 458.608100422 0.8033333333333335 446.478497238 10.6776725745 435.800824585
901000 429.846052755 463.46222903 458.48462584 0.8033333333333335 446.392028656 10.6336627626 435.758365021
902000 429.599665146 463.378543234 458.417512933 0.8000000000000002 446.560579453 10.828950448 435.731628952
903000 429.840799911 463.285593283 458.486057323 0.8000000000000002 446.567893143 10.8097433233 435.758147888
904000 429.998829276 463.496473135 458.65668687 0.8000000000000002 446.490231857 10.7077368879 435.782496719
905000 430.33175964 463.565285385 458.7206258 0.8 446.499965057 10.6929842043 435.806980209
906000 430.556788826 463.87484225 458.930732396 0.8033333333333335 446.423123474 10.5928855753 435.830239716
907000 430.212290839 463.525892686 458.424795806 0.8066666666666668 446.407439194 10.6310102916 435.776427307
908000 430.150043682 463.572591136 458.379748838 0.8033333333333332 446.435289383 10.6595417261 435.775748215
909000 430.701560623 464.21615662 459.202050762 0.7966666666666669 446.420573044 10.5522048044 435.868368912
910000 430.079440509 463.551296266 458.561009071 0.8033333333333332 446.431324692 10.6543533444 435.776973114
911000 429.756903685 463.271272616 458.218482826 0.8000000000000002 446.495380402 10.7644026375 435.730979309
912000 430.032672126 463.641875983 458.375233864 0.8033333333333335 446.381333771 10.6167150211 435.764618301
913000 430.329628708 463.946977219 458.607136859 0.8033333333333335 446.432391129 10.6266371059 435.805754318
914000 430.182535637 463.784149327 458.349343186 0.8033333333333332 446.408271561 10.6350464487 435.773227234
915000 430.70683974 464.307171239 458.844074991 0.8033333333333335 446.421340561 10.5843953037 435.836945648
916000 430.101846203 463.6599955 458.189672543 0.8066666666666669 446.404687958 10.6556913948 435.748997345
917000 430.222813535 464.027534774 458.577091916 0.8033333333333335 446.436508026 10.6596523976 435.776855011
918000 430.008572655 463.716944416 458.247109329 0.8100000000000002 446.401033173 10.6627440691 435.738288269
919000 429.729076654 463.608891445 458.053641335 0.8033333333333335 446.450353241 10.7342459393 435.71610611
920000 430.026797036 463.660821443 458.271791434 0.8066666666666669 446.472759628 10.7125522637 435.760206375
921000 430.018718557 463.769479377 458.279642539 0.8033333333333335 446.503132401 10.7445295668 435.758600464
